date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:47:21	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from http://dkrmds.com/)
09:47:28	143046/143046	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222ec6-XzsUsOzWFyz4l8ZPrexzRg1u7sI%22	https://cdn.jsdelivr.net/npm/swiper@10/swiper-bundle.min.js	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/swiper@10/swiper-bundle.min.js	(from http://dkrmds.com/)
09:47:33	87461/87461	---M--	200	added ('OK')	application/javascript	etag:%22155a5-6076d01a9d140%22	http://dkrmds.com/js/jquery-3.7.0.min.js	C:/My%20Web%20Sites/webd/dkrmds.com/js/jquery-3.7.0.min.js	(from http://dkrmds.com/)
09:47:37	106017/106017	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2000:47:28%20GMT	http://dkrmds.com/offices/index.html	C:/My%20Web%20Sites/webd/dkrmds.com/offices/index.html	(from http://dkrmds.com/)
09:47:39	12312/12312	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2000:47:37%20GMT	http://dkrmds.com/pascucci/index.html	C:/My%20Web%20Sites/webd/dkrmds.com/pascucci/index.html	(from http://dkrmds.com/)
09:48:54	7550/7550	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2000:48:52%20GMT	http://dkrmds.com/biff/index.html	C:/My%20Web%20Sites/webd/dkrmds.com/biff/index.html	(from http://dkrmds.com/)
09:49:30	221879/221879	---M--	200	added ('OK')	image/png	etag:%22362b7-6085dc461fa00%22	http://dkrmds.com/images/yg.png	C:/My%20Web%20Sites/webd/dkrmds.com/images/yg.png	(from http://dkrmds.com/)
09:49:30	3556/3556	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2000:49:30%20GMT	http://dkrmds.com/yg/index.html	C:/My%20Web%20Sites/webd/dkrmds.com/yg/index.html	(from http://dkrmds.com/)
09:49:38	14575/14575	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2000:49:37%20GMT	http://dkrmds.com/huxley/index.html	C:/My%20Web%20Sites/webd/dkrmds.com/huxley/index.html	(from http://dkrmds.com/)
09:51:53	135049/135049	---M--	200	added ('OK')	image/jpeg	etag:%2220f89-6085dc4437580%22	http://dkrmds.com/images/card04.jpg	C:/My%20Web%20Sites/webd/dkrmds.com/images/card04.jpg	(from http://dkrmds.com/)
09:52:34	249866/249866	---M--	200	added ('OK')	image/png	etag:%223d00a-6085dc4437580%22	http://dkrmds.com/images/design_banner01.png	C:/My%20Web%20Sites/webd/dkrmds.com/images/design_banner01.png	(from http://dkrmds.com/)
09:53:08	209502/209502	---M--	200	added ('OK')	image/png	etag:%223325e-6085dc4437580%22	http://dkrmds.com/images/design_banner02.png	C:/My%20Web%20Sites/webd/dkrmds.com/images/design_banner02.png	(from http://dkrmds.com/)
09:54:43	152632/152632	---M--	200	added ('OK')	image/jpeg	etag:%2225438-608642f533d00%22	http://dkrmds.com/images/design_banner05.jpg	C:/My%20Web%20Sites/webd/dkrmds.com/images/design_banner05.jpg	(from http://dkrmds.com/)
09:54:46	18432/18432	---M--	200	added ('OK')	image/png	etag:%224800-6085dc452b7c0%22	http://dkrmds.com/images/kakao.png	C:/My%20Web%20Sites/webd/dkrmds.com/images/kakao.png	(from http://dkrmds.com/)
09:55:23	4178/4178	---M--	200	added ('OK')	image/gif	etag:W/%221052-ehqkNhQ5Y4K7FeX95XTZzc0haY8%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/ajax-loader.gif	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/ajax-loader.gif	(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
09:55:23	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22800-Lf8HaPTApTIodh6rkX4sZVVgQtQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.eot	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.eot	(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
09:55:24	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22800-Lf8HaPTApTIodh6rkX4sZVVgQtQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.eot?	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slickd41d.eot	(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
09:55:24	1380/1380	---M--	200	added ('OK')	font/woff	etag:W/%22564-r5HBLw9Aak+AGus7OYdo/kHY+GQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.woff	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.woff	(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
09:55:24	1892/1892	---M-Z	200	added ('OK')	font/ttf	etag:W/%22764-MzHuvdS6NI7yWr4Aw5/76GfUZXU%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.ttf	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.ttf	(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
09:55:25	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22868-F/Y8b2ExOJRiuj2BS33fgzRHBfk%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.svg	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/fonts/slick.svg	(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
09:55:25	3119/3119	---M-Z	200	added ('OK')	text/css	etag:W/%22c2f-Am+9k/aeov6OqLjRp7qmRwLvj1E%22	https://cdn.jsdelivr.net/gh/orioncactus/pretendard@v1.3.8/dist/web/static/pretendard.css	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/gh/orioncactus/pretendard@v1.3.8/dist/web/static/pretendard.css	(from http://dkrmds.com/css/style.css)
09:55:25	1508/1508	---M--	200	added ('OK')	image/png	etag:%225e4-6085dc452b7c0%22	http://dkrmds.com/images/rainbow_2174036.png	C:/My%20Web%20Sites/webd/dkrmds.com/images/rainbow_2174036.png	(from http://dkrmds.com/css/style.css)
09:55:31	36377/36377	---M--	200	added ('OK')	image/png	etag:%228e19-6085dc4066c80%22	http://dkrmds.com/images/aboutimg.png	C:/My%20Web%20Sites/webd/dkrmds.com/images/aboutimg.png	(from http://dkrmds.com/css/style.css)
09:58:27	5829402/5829402	---M--	200	added ('OK')	video/mp4	etag:%2258f31a-6085dc461fa00%22	http://dkrmds.com/images/vid02.mp4	C:/My%20Web%20Sites/webd/dkrmds.com/images/vid02.mp4	(from http://dkrmds.com/)
09:58:27	462/462	---M--	200	added ('OK')	text/css	etag:%221ce-606df5e8c7180%22	http://dkrmds.com/offices/css/reset.css	C:/My%20Web%20Sites/webd/dkrmds.com/offices/css/reset.css	(from http://dkrmds.com/offices/index.html)
09:58:27	32708/32708	---M--	200	added ('OK')	text/css	etag:%227fc4-606df5e8c7180%22	http://dkrmds.com/offices/css/style.css	C:/My%20Web%20Sites/webd/dkrmds.com/offices/css/style.css	(from http://dkrmds.com/offices/index.html)
09:58:30	23543/23543	---M-Z	200	added ('OK')	application/javascript	etag:W/%225bf7-z6ox3Bc9Kcb0lQd4zMXLOxqRM5Y%22	https://cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.min.js	C:/My%20Web%20Sites/webd/cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.min.js	(from http://dkrmds.com/offices/index.html)
09:58:30	241/241	---M--	200	added ('OK')	image/png	etag:%22f1-606df5e9bb3c0%22	http://dkrmds.com/offices/images/bottom_arrow.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/bottom_arrow.png	(from http://dkrmds.com/offices/index.html)
09:58:30	6372/6372	---M--	200	added ('OK')	application/javascript	etag:%2218e4-606df5eba3840%22	http://dkrmds.com/offices/js/common.js	C:/My%20Web%20Sites/webd/dkrmds.com/offices/js/common.js	(from http://dkrmds.com/offices/index.html)
09:58:30	1217/1217	---M--	200	added ('OK')	image/png	etag:%224c1-606df5eaaf600%22	http://dkrmds.com/offices/images/sonpa_run.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/sonpa_run.png	(from http://dkrmds.com/offices/index.html)
09:58:30	193/193	---M--	200	added ('OK')	image/png	etag:%22c1-606df5eaaf600%22	http://dkrmds.com/offices/images/sg_sub_close.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/sg_sub_close.png	(from http://dkrmds.com/offices/index.html)
09:58:31	230/230	---M--	200	added ('OK')	image/png	etag:%22e6-606df5e9bb3c0%22	http://dkrmds.com/offices/images/menu.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/menu.png	(from http://dkrmds.com/offices/index.html)
09:58:31	4669/4669	---M--	200	added ('OK')	image/png	etag:%22123d-606df5e9bb3c0%22	http://dkrmds.com/offices/images/logo.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/logo.png	(from http://dkrmds.com/offices/index.html)
09:58:41	87461/87461	---M--	200	added ('OK')	application/javascript	etag:%22155a5-606df5eba3840%22	http://dkrmds.com/offices/js/jquery-3.7.0.min.js	C:/My%20Web%20Sites/webd/dkrmds.com/offices/js/jquery-3.7.0.min.js	(from http://dkrmds.com/offices/index.html)
09:58:57	156122/156122	---M--	200	added ('OK')	image/png	etag:%22261da-606df5e9bb3c0%22	http://dkrmds.com/offices/images/mainslide02.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/mainslide02.png	(from http://dkrmds.com/offices/index.html)
09:59:02	128081/128081	---M--	200	added ('OK')	image/png	etag:%221f451-606df5e9bb3c0%22	http://dkrmds.com/offices/images/mainslide03.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/mainslide03.png	(from http://dkrmds.com/offices/index.html)
09:59:02	190/190	---M--	200	added ('OK')	image/png	etag:%22be-606df5e9bb3c0%22	http://dkrmds.com/offices/images/pause.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/pause.png	(from http://dkrmds.com/offices/index.html)
09:59:03	312/312	---M--	200	added ('OK')	image/png	etag:%22138-606df5e9bb3c0%22	http://dkrmds.com/offices/images/play.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/play.png	(from http://dkrmds.com/offices/index.html)
09:59:03	562/562	---M--	200	added ('OK')	image/png	etag:%22232-606df5eaaf600%22	http://dkrmds.com/offices/images/search.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/search.png	(from http://dkrmds.com/offices/index.html)
09:59:04	207757/207757	---M--	200	added ('OK')	image/png	etag:%2232b8d-606df5e9bb3c0%22	http://dkrmds.com/offices/images/mainslide01.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/mainslide01.png	(from http://dkrmds.com/offices/index.html)
09:59:05	1029/1029	---M--	200	added ('OK')	image/png	etag:%22405-606df5e9bb3c0%22	http://dkrmds.com/offices/images/icon01.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/icon01.png	(from http://dkrmds.com/offices/index.html)
09:59:05	618/618	---M--	200	added ('OK')	image/png	etag:%2226a-606df5e9bb3c0%22	http://dkrmds.com/offices/images/icon02.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/icon02.png	(from http://dkrmds.com/offices/index.html)
09:59:05	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-606df5e9bb3c0%22	http://dkrmds.com/offices/images/icon03.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/icon03.png	(from http://dkrmds.com/offices/index.html)
09:59:06	1355/1355	---M--	200	added ('OK')	image/png	etag:%2254b-606df5e9bb3c0%22	http://dkrmds.com/offices/images/icon04.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/icon04.png	(from http://dkrmds.com/offices/index.html)
09:59:06	898/898	---M--	200	added ('OK')	image/png	etag:%22382-606df5e8c7180%22	http://dkrmds.com/offices/images/banner_menu01.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu01.png	(from http://dkrmds.com/offices/index.html)
09:59:06	1584/1584	---M--	200	added ('OK')	image/png	etag:%22630-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu02.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu02.png	(from http://dkrmds.com/offices/index.html)
09:59:07	1446/1446	---M--	200	added ('OK')	image/png	etag:%225a6-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu03.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu03.png	(from http://dkrmds.com/offices/index.html)
09:59:07	1108/1108	---M--	200	added ('OK')	image/png	etag:%22454-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu04.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu04.png	(from http://dkrmds.com/offices/index.html)
09:59:07	834/834	---M--	200	added ('OK')	image/png	etag:%22342-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu05.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu05.png	(from http://dkrmds.com/offices/index.html)
09:59:08	1118/1118	---M--	200	added ('OK')	image/png	etag:%2245e-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu06.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu06.png	(from http://dkrmds.com/offices/index.html)
09:59:08	1499/1499	---M--	200	added ('OK')	image/png	etag:%225db-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu07.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu07.png	(from http://dkrmds.com/offices/index.html)
09:59:08	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu08.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu08.png	(from http://dkrmds.com/offices/index.html)
09:59:08	1019/1019	---M--	200	added ('OK')	image/png	etag:%223fb-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu09.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu09.png	(from http://dkrmds.com/offices/index.html)
09:59:09	2025/2025	---M--	200	added ('OK')	image/png	etag:%227e9-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu10.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu10.png	(from http://dkrmds.com/offices/index.html)
09:59:09	1156/1156	---M--	200	added ('OK')	image/png	etag:%22484-606df5e9bb3c0%22	http://dkrmds.com/offices/images/banner_menu11.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/banner_menu11.png	(from http://dkrmds.com/offices/index.html)
09:59:09	259/259	---M--	200	added ('OK')	image/png	etag:%22103-606df5e9bb3c0%22	http://dkrmds.com/offices/images/plus_btn.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/plus_btn.png	(from http://dkrmds.com/offices/index.html)
09:59:15	29470/29470	---M--	200	added ('OK')	image/png	etag:%22731e-606df5eaaf600%22	http://dkrmds.com/offices/images/wesongpa.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa.png	(from http://dkrmds.com/offices/index.html)
09:59:19	102520/102520	---M--	200	added ('OK')	image/png	etag:%2219078-606df5eaaf600%22	http://dkrmds.com/offices/images/subbanner.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/subbanner.png	(from http://dkrmds.com/offices/index.html)
09:59:21	154279/154279	---M--	200	added ('OK')	image/png	etag:%2225aa7-606df5e9bb3c0%22	http://dkrmds.com/offices/images/mainslide04.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/mainslide04.png	(from http://dkrmds.com/offices/index.html)
09:59:55	219569/219569	---M--	200	added ('OK')	image/png	etag:%22359b1-606df5eaaf600%22	http://dkrmds.com/offices/images/wesongpa02.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa02.png	(from http://dkrmds.com/offices/index.html)
09:59:59	276032/276032	---M--	200	added ('OK')	image/png	etag:%2243640-606df5eaaf600%22	http://dkrmds.com/offices/images/wesongpa01.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa01.png	(from http://dkrmds.com/offices/index.html)
10:00:05	269812/269812	---M--	200	added ('OK')	image/png	etag:%2241df4-606df5eaaf600%22	http://dkrmds.com/offices/images/wesongpa03.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa03.png	(from http://dkrmds.com/offices/index.html)
10:00:09	156022/156022	---M--	200	added ('OK')	image/png	etag:%2226176-606df5eaaf600%22	http://dkrmds.com/offices/images/wesongpa04.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa04.png	(from http://dkrmds.com/offices/index.html)
10:00:35	249139/249139	---M--	200	added ('OK')	image/png	etag:%223cd33-606df5eaaf600%22	http://dkrmds.com/offices/images/wesongpa05.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa05.png	(from http://dkrmds.com/offices/index.html)
10:00:38	173898/173898	---M--	200	added ('OK')	image/png	etag:%222a74a-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa08.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa08.png	(from http://dkrmds.com/offices/index.html)
10:00:41	260872/260872	---M--	200	added ('OK')	image/png	etag:%223fb08-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa06.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa06.png	(from http://dkrmds.com/offices/index.html)
10:00:42	230102/230102	---M--	200	added ('OK')	image/png	etag:%22382d6-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa07.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa07.png	(from http://dkrmds.com/offices/index.html)
10:01:15	227736/227736	---M--	200	added ('OK')	image/png	etag:%2237998-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa10.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa10.png	(from http://dkrmds.com/offices/index.html)
10:01:15	243642/243642	---M--	200	added ('OK')	image/png	etag:%223b7ba-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa09.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa09.png	(from http://dkrmds.com/offices/index.html)
10:01:16	211420/211420	---M--	200	added ('OK')	image/png	etag:%22339dc-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa11.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa11.png	(from http://dkrmds.com/offices/index.html)
10:01:25	267592/267592	---M--	200	added ('OK')	image/png	etag:%2241548-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa12.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa12.png	(from http://dkrmds.com/offices/index.html)
10:01:55	253733/253733	---M--	200	added ('OK')	image/png	etag:%223df25-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa13.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa13.png	(from http://dkrmds.com/offices/index.html)
10:02:00	275457/275457	---M--	200	added ('OK')	image/png	etag:%2243401-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa15.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa15.png	(from http://dkrmds.com/offices/index.html)
10:02:07	320258/320258	---M--	200	added ('OK')	image/png	etag:%224e302-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa14.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa14.png	(from http://dkrmds.com/offices/index.html)
10:02:07	2415/2415	---M--	200	added ('OK')	image/png	etag:%2296f-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg01.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg01.png	(from http://dkrmds.com/offices/index.html)
10:02:08	2280/2280	---M--	200	added ('OK')	image/png	etag:%228e8-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg02.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg02.png	(from http://dkrmds.com/offices/index.html)
10:02:09	2715/2715	---M--	200	added ('OK')	image/png	etag:%22a9b-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg03.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg03.png	(from http://dkrmds.com/offices/index.html)
10:02:09	2552/2552	---M--	200	added ('OK')	image/png	etag:%229f8-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg04.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg04.png	(from http://dkrmds.com/offices/index.html)
10:02:10	2982/2982	---M--	200	added ('OK')	image/png	etag:%22ba6-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg05.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg05.png	(from http://dkrmds.com/offices/index.html)
10:02:10	278109/278109	---M--	200	added ('OK')	image/png	etag:%2243e5d-606df5eba3840%22	http://dkrmds.com/offices/images/wesongpa16.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/wesongpa16.png	(from http://dkrmds.com/offices/index.html)
10:02:10	2972/2972	---M--	200	added ('OK')	image/png	etag:%22b9c-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg06.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg06.png	(from http://dkrmds.com/offices/index.html)
10:02:11	2748/2748	---M--	200	added ('OK')	image/png	etag:%22abc-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg07.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg07.png	(from http://dkrmds.com/offices/index.html)
10:02:11	2251/2251	---M--	200	added ('OK')	image/png	etag:%228cb-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg08.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg08.png	(from http://dkrmds.com/offices/index.html)
10:02:11	2160/2160	---M--	200	added ('OK')	image/png	etag:%22870-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg09.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg09.png	(from http://dkrmds.com/offices/index.html)
10:02:12	3055/3055	---M--	200	added ('OK')	image/png	etag:%22bef-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg10.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg10.png	(from http://dkrmds.com/offices/index.html)
10:02:12	2119/2119	---M--	200	added ('OK')	image/png	etag:%22847-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg11.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg11.png	(from http://dkrmds.com/offices/index.html)
10:02:12	1735/1735	---M--	200	added ('OK')	image/png	etag:%226c7-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg12.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg12.png	(from http://dkrmds.com/offices/index.html)
10:02:12	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-606df5eaaf600%22	http://dkrmds.com/offices/images/serviceimg13.png	C:/My%20Web%20Sites/webd/dkrmds.com/offices/images/serviceimg13.png	(from http://dkrmds.com/offices/index.html)
